id,_Personne__id_personne,_Personne__sex,_Personne__nom,_Personne__prenom,_Personne__date_naissance,_Personne__nationalite,_Personne__pays,_Personne__taille,_Personne__poids,_Personne__statut,_Personne__id_csv,_Competiteur__surnom,_Competiteur__sport_pratique,_Competiteur__numero_maillot,_Competiteur__poste_principal,_Competiteur__nombre_medailles
252,252,,Mann,Terance,1996-10-18,,,195.57999999999998,97.52228,{},1629611.0,,1,14.0,Guard-Forward,0
253,253,,Mann,Tre,2001-02-03,,,190.5,80.739376,{},1630544.0,,1,23.0,Guard,0
254,254,,Marjanovic,Boban,1988-08-15,,,223.52,131.54167999999999,{},1626246.0,,1,51.0,Center,0
255,255,,Markkanen,Lauri,1997-05-22,,,213.36,108.86207999999999,{},1628374.0,,1,23.0,Forward-Center,0
256,256,,Marshall,Naji,1998-01-24,,,200.66,99.79024,{},1630230.0,,1,8.0,Forward,0
257,257,,Martin,Caleb,1995-09-28,,,195.57999999999998,92.98636,{},1628997.0,,1,16.0,Forward,0
258,258,,Martin,Cody,1995-09-28,,,198.12,92.98636,{},1628998.0,,1,11.0,Forward,0
259,259,,Martin,Tyrese,1999-03-07,,,198.12,97.52228,{},1631213.0,,1,22.0,Guard,0
260,260,,Martin Jr.,Kenyon,2001-01-06,,,200.66,97.52228,{},1630231.0,,1,6.0,Forward,0
261,261,,Mathews,Garrison,1996-10-24,,,198.12,97.52228,{},1629726.0,,1,25.0,Guard,0
262,262,,Mathurin,Bennedict,2002-06-19,,,195.57999999999998,95.25431999999999,{},1631097.0,,1,0.0,Guard-Forward,0
263,263,,Matthews,Wesley,1986-10-14,,,195.57999999999998,99.79024,{},202083.0,,1,23.0,Guard,0
264,264,,McBride,Miles,2000-09-08,,,187.96,88.45044,{},1630540.0,,1,2.0,Guard,0
265,265,,McConnell,T.J.,1992-03-25,,,185.42,86.18248,{},204456.0,,1,9.0,Guard,0
266,266,,McDaniels,Jalen,1998-01-31,,,205.74,92.98636,{},1629667.0,,1,7.0,Forward-Center,0
267,267,,McDermott,Doug,1992-01-03,,,198.12,102.0582,{},203926.0,,1,17.0,Forward,0
268,268,,McGruder,Rodney,1991-07-29,,,193.04,92.98636,{},203585.0,,1,17.0,Guard,0
269,269,,McLaughlin,Jordan,1996-04-09,,,182.88,83.91452,{},1629162.0,,1,6.0,Guard,0
270,270,,Melton,De'Anthony,1998-05-28,,,187.96,90.7184,{},1629001.0,,1,8.0,Guard,0
271,271,,Merrill,Sam,1996-05-15,,,193.04,92.98636,{},1630241.0,,1,20.0,Guard,0
272,272,,Metu,Chimezie,1997-03-22,,,205.74,102.0582,{},1629002.0,,1,7.0,Forward-Center,0
273,273,,Middleton,Khris,1991-08-12,,,200.66,100.697424,{},203114.0,,1,22.0,Forward,0
274,274,,Milton,Shake,1996-09-26,,,195.57999999999998,92.98636,{},1629003.0,,1,18.0,Guard-Forward,0
275,275,,Minott,Josh,2002-11-25,,,203.2,92.98636,{},1631169.0,,1,8.0,Forward,0
276,276,,Mitchell,Davion,1998-09-05,,,182.88,91.625584,{},1630558.0,,1,15.0,Guard,0
277,277,,Mitchell,Donovan,1996-09-07,,,185.42,97.52228,{},1628378.0,,1,45.0,Guard,0
278,278,,Mobley,Evan,2001-06-18,,,210.82,97.52228,{},1630596.0,,1,4.0,Center,0
279,279,,Mobley,Isaiah,1999-09-24,,,203.2,107.954896,{},1630600.0,,1,15.0,Forward,0
280,280,,Monk,Malik,1998-02-04,,,190.5,90.7184,{},1628370.0,,1,0.0,Guard,0
281,281,,Moody,Moses,2002-05-31,,,195.57999999999998,95.707912,{},1630541.0,,1,4.0,Guard,0
282,282,,Moon,Xavier,1995-01-02,,,182.88,74.84268,{},1629875.0,,1,15.0,Guard,0
283,283,,Moore Jr.,Wendell,2001-09-18,,,195.57999999999998,97.52228,{},1631111.0,,1,7.0,Guard,0
284,284,,Morant,Ja,1999-08-01,,,187.96,78.925008,{},1629630.0,,1,12.0,Guard,0
285,285,,Morris,Markieff,1989-09-02,,,205.74,111.13004,{},202693.0,,1,13.0,Forward,0
286,286,,Morris,Monte,1995-06-27,,,187.96,83.007336,{},1628420.0,,1,22.0,Guard,0
287,287,,Murphy III,Trey,2000-06-18,,,203.2,93.439952,{},1630530.0,,1,25.0,Forward,0
288,288,,Murray,Dejounte,1996-09-19,,,195.57999999999998,81.64656,{},1627749.0,,1,5.0,Guard,0
289,289,,Murray,Jamal,1997-02-23,,,193.04,97.52228,{},1627750.0,,1,27.0,Guard,0
290,290,,Murray,Keegan,2000-08-19,,,203.2,102.0582,{},1631099.0,,1,13.0,Forward,0
291,291,,Muscala,Mike,1991-07-01,,,210.82,108.86207999999999,{},203488.0,,1,57.0,Forward-Center,0
292,292,,Mykhailiuk,Svi,1997-06-01,,,200.66,92.98636,{},1629004.0,,1,17.0,Guard-Forward,0
293,293,,Nance Jr.,Larry,1993-01-01,,,203.2,111.13004,{},1626204.0,,1,22.0,Forward-Center,0
294,294,,Nesmith,Aaron,1999-10-16,,,195.57999999999998,97.52228,{},1630174.0,,1,23.0,Guard-Forward,0
295,295,,Neto,Raul,1992-05-19,,,187.96,81.64656,{},203526.0,,1,19.0,Guard,0
296,296,,Niang,Georges,1993-06-17,,,200.66,104.32616,{},1627777.0,,1,20.0,Forward,0
297,297,,Nnaji,Zeke,2001-01-09,,,205.74,108.86207999999999,{},1630192.0,,1,22.0,Forward-Center,0
298,298,,Nowell,Jaylen,1999-07-09,,,193.04,91.171992,{},1629669.0,,1,4.0,Guard,0
299,299,,Ntilikina,Frank,1998-07-28,,,193.04,90.7184,{},1628373.0,,1,21.0,Guard,0
300,300,,Nunn,Kendrick,1995-08-03,,,190.5,86.18248,{},1629134.0,,1,20.0,Guard,0
301,301,,Nurkic,Jusuf,1994-08-23,,,213.36,131.54167999999999,{},203994.0,,1,27.0,Center,0
302,302,,Nwora,Jordan,1998-09-09,,,205.74,102.0582,{},1629670.0,,1,13.0,Forward,0
303,303,,O'Neale,Royce,1993-06-05,,,198.12,102.511792,{},1626220.0,,1,0.0,Forward,0
304,304,,Okogie,Josh,1998-09-01,,,193.04,96.615096,{},1629006.0,,1,2.0,Guard,0
305,305,,Okongwu,Onyeka,2000-12-11,,,205.74,108.86207999999999,{},1630168.0,,1,17.0,Forward-Center,0
306,306,,Okoro,Isaac,2001-01-26,,,195.57999999999998,102.0582,{},1630171.0,,1,35.0,Forward-Guard,0
307,307,,Oladipo,Victor,1992-05-04,,,190.5,96.615096,{},203506.0,,1,4.0,Guard,0
308,308,,Olynyk,Kelly,1991-04-19,,,210.82,108.86207999999999,{},203482.0,,1,41.0,Forward-Center,0
309,309,,Osman,Cedi,1995-04-08,,,200.66,104.32616,{},1626224.0,,1,16.0,Forward,0
310,310,,Oubre Jr.,Kelly,1995-12-09,,,198.12,92.079176,{},1626162.0,,1,12.0,Forward-Guard,0
311,311,,Paul,Chris,1985-05-06,,,182.88,79.3786,{},101108.0,,1,3.0,Guard,0
312,312,,Payne,Cameron,1994-08-08,,,185.42,83.007336,{},1626166.0,,1,15.0,Guard,0
313,313,,Payton II,Gary,1992-12-01,,,187.96,88.45044,{},1627780.0,,1,8.0,Guard,0
314,314,,Pinson,Theo,1995-11-05,,,200.66,96.161504,{},1629033.0,,1,1.0,Guard-Forward,0
315,315,,Plumlee,Mason,1990-03-05,,,213.36,115.212368,{},203486.0,,1,44.0,Forward-Center,0
316,316,,Poeltl,Jakob,1995-10-15,,,215.9,111.13004,{},1627751.0,,1,19.0,Center,0
317,317,,Pokusevski,Aleksej,2001-12-26,,,213.36,95.25431999999999,{},1630197.0,,1,17.0,Forward,0
318,318,,Poole,Jordan,1999-06-19,,,193.04,87.996848,{},1629673.0,,1,3.0,Guard,0
319,319,,Porter Jr.,Kevin,2000-05-04,,,193.04,92.079176,{},1629645.0,,1,3.0,Guard-Forward,0
320,320,,Porter Jr.,Otto,1993-06-03,,,203.2,89.811216,{},203490.0,,1,32.0,Forward,0
321,321,,Portis,Bobby,1995-02-01,,,210.82,113.398,{},1626171.0,,1,9.0,Forward,0
322,322,,Porzingis,Kristaps,1995-08-02,,,220.98000000000002,108.86207999999999,{},204001.0,,1,6.0,Forward-Center,0
323,323,,Potter,Micah,1998-04-06,,,203.2,112.490816,{},1630695.0,,1,25.0,Center,0
324,324,,Powell,Norman,1993-05-25,,,193.04,97.52228,{},1626181.0,,1,24.0,Guard,0
325,325,,Preston,Jason,1999-08-01,,,190.5,82.100152,{},1630554.0,,1,17.0,Guard,0
326,326,,Pritchard,Payton,1998-01-28,,,185.42,88.45044,{},1630202.0,,1,11.0,Guard,0
327,327,,Queta,Neemias,1999-07-13,,,213.36,112.490816,{},1629674.0,,1,88.0,Center,0
328,328,,Quickley,Immanuel,1999-06-17,,,187.96,86.18248,{},1630193.0,,1,5.0,Guard,0
329,329,,Quinones,Lester,2000-11-16,,,193.04,94.347136,{},1631311.0,,1,25.0,Guard,0
330,330,,Reaves,Austin,1998-05-29,,,195.57999999999998,89.357624,{},1630559.0,,1,15.0,Guard,0
331,331,,Reddish,Cam,1999-09-01,,,200.66,98.429464,{},1629629.0,,1,5.0,Forward-Guard,0
332,332,,Reid,Naz,1999-08-26,,,205.74,119.748288,{},1629675.0,,1,11.0,Center-Forward,0
333,333,,Richards,Nick,1997-11-29,,,213.36,111.13004,{},1630208.0,,1,4.0,Center,0
334,334,,Richardson,Josh,1993-09-15,,,198.12,90.7184,{},1626196.0,,1,2.0,Guard,0
335,335,,Rivers,Austin,1992-08-01,,,193.04,90.7184,{},203085.0,,1,25.0,Guard,0
336,336,,Robinson,Duncan,1994-04-22,,,200.66,97.52228,{},1629130.0,,1,55.0,Forward,0
337,337,,Robinson,Mitchell,1998-04-01,,,213.36,108.86207999999999,{},1629011.0,,1,23.0,Center-Forward,0
338,338,,Robinson,Orlando,2000-07-01,,,208.28,106.59412,{},1631115.0,,1,25.0,Center,0
339,339,,Robinson-Earl,Jeremiah,2000-11-03,,,203.2,108.86207999999999,{},1630526.0,,1,50.0,Forward,0
340,340,,Roby,Isaiah,1998-02-03,,,203.2,104.32616,{},1629676.0,,1,18.0,Forward,0
341,341,,Roddy,David,2001-03-27,,,193.04,115.66596,{},1631223.0,,1,27.0,Forward,0
342,342,,Rollins,Ryan,2002-07-03,,,190.5,81.64656,{},1631157.0,,1,2.0,Guard,0
343,343,,Ross,Terrence,1991-02-05,,,200.66,93.439952,{},203082.0,,1,8.0,Guard-Forward,0
344,344,,Rozier,Terry,1994-03-17,,,185.42,86.18248,{},1626179.0,,1,3.0,Guard,0
345,345,,Russell,D'Angelo,1996-02-23,,,193.04,87.543256,{},1626156.0,,1,1.0,Guard,0
346,346,,Sabonis,Domantas,1996-05-03,,,215.9,108.86207999999999,{},1627734.0,,1,10.0,Forward-Center,0
347,347,,Samanic,Luka,2000-01-09,,,208.28,102.965384,{},1629677.0,,1,19.0,Forward,0
348,348,,Saric,Dario,1994-04-08,,,208.28,102.0582,{},203967.0,,1,9.0,Forward-Center,0
349,349,,Sarr,Olivier,1999-02-02,,,210.82,108.86207999999999,{},1630846.0,,1,30.0,Center,0
350,350,,Schofield,Admiral,1997-03-03,,,195.57999999999998,109.31567199999999,{},1629678.0,,1,25.0,Forward,0
351,351,,Schroder,Dennis,1993-09-15,,,185.42,78.017824,{},203471.0,,1,17.0,Guard,0
352,352,,Seabron,Dereon,2000-05-26,,,195.57999999999998,81.64656,{},1631220.0,,1,0.0,Guard,0
353,353,,Sengun,Alperen,2002-07-25,,,210.82,110.222856,{},1630578.0,,1,28.0,Center,0
354,354,,Shamet,Landry,1997-03-13,,,193.04,86.18248,{},1629013.0,,1,14.0,Guard,0
355,355,,Sharpe,Shaedon,2003-05-03,,,195.57999999999998,90.7184,{},1631101.0,,1,17.0,Guard,0
356,356,,Siakam,Pascal,1994-04-02,,,203.2,104.32616,{},1627783.0,,1,43.0,Forward,0
357,357,,Simmons,Ben,1996-07-02,,,208.28,108.86207999999999,{},1627732.0,,1,10.0,Guard-Forward,0
358,358,,Simonovic,Marko,1999-10-15,,,213.36,99.79024,{},1630250.0,,1,19.0,Center,0
359,359,,Simons,Anfernee,1999-06-08,,,190.5,82.100152,{},1629014.0,,1,1.0,Guard,0
360,360,,Sims,Jericho,1998-10-02,,,208.28,113.398,{},1630579.0,,1,45.0,Center,0
361,361,,Smart,Marcus,1994-03-06,,,193.04,99.79024,{},203935.0,,1,36.0,Guard,0
362,362,,Smith,Jalen,2000-03-16,,,205.74,97.52228,{},1630188.0,,1,25.0,Forward-Center,0
363,363,,Smith Jr.,Dennis,1997-11-25,,,187.96,92.98636,{},1628372.0,,1,8.0,Guard,0
364,364,,Smith Jr.,Jabari,2003-05-13,,,210.82,99.79024,{},1631095.0,,1,1.0,Forward,0
365,365,,Sneed,Xavier,1997-12-21,,,195.57999999999998,97.52228,{},1630270.0,,1,19.0,Forward,0
366,366,,Sochan,Jeremy,2003-05-02,,,203.2,104.32616,{},1631110.0,,1,10.0,Forward,0
367,367,,Springer,Jaden,2002-09-25,,,193.04,91.625584,{},1630531.0,,1,11.0,Guard,0
368,368,,Stevens,Lamar,1997-07-09,,,198.12,104.32616,{},1630205.0,,1,8.0,Forward,0
369,369,,Stewart,Isaiah,2001-05-22,,,203.2,113.398,{},1630191.0,,1,28.0,Forward-Center,0
370,370,,Strus,Max,1996-03-28,,,195.57999999999998,97.52228,{},1629622.0,,1,31.0,Guard-Forward,0
371,371,,Suggs,Jalen,2001-06-03,,,195.57999999999998,92.98636,{},1630591.0,,1,4.0,Guard,0
372,372,,Sumner,Edmond,1995-12-31,,,193.04,88.904032,{},1628410.0,,1,4.0,Guard,0
373,373,,Swider,Cole,1999-05-08,,,205.74,99.79024,{},1631306.0,,1,20.0,Forward,0
374,374,,Tate,Jae'Sean,1995-10-28,,,195.57999999999998,104.32616,{},1630256.0,,1,8.0,Forward,0
375,375,,Tatum,Jayson,1998-03-03,,,203.2,95.25431999999999,{},1628369.0,,1,0.0,Forward-Guard,0
376,376,,Taylor,Terry,1999-09-23,,,193.04,104.32616,{},1630678.0,,1,32.0,Forward,0
377,377,,Temple,Garrett,1986-05-08,,,198.12,88.45044,{},202066.0,,1,41.0,Guard-Forward,0
378,378,,Terry,Dalen,2002-07-12,,,200.66,88.45044,{},1631207.0,,1,25.0,Forward,0
379,379,,Theis,Daniel,1992-04-04,,,203.2,111.13004,{},1628464.0,,1,27.0,Forward-Center,0
380,380,,Thomas,Cam,2001-10-13,,,190.5,95.25431999999999,{},1630560.0,,1,24.0,Guard,0
381,381,,Thompson,Klay,1990-02-08,,,198.12,99.79024,{},202691.0,,1,11.0,Guard,0
382,382,,Thompson,Tristan,1991-03-13,,,205.74,115.212368,{},202684.0,,1,9.0,Center-Forward,0
383,383,,Thor,JT,2002-08-26,,,205.74,92.079176,{},1630550.0,,1,21.0,Forward,0
384,384,,Thybulle,Matisse,1997-03-04,,,195.57999999999998,91.171992,{},1629680.0,,1,4.0,Guard-Forward,0
385,385,,Tillman,Xavier,1999-01-12,,,200.66,111.13004,{},1630214.0,,1,2.0,Forward,0
386,386,,Todd,Isaiah,2001-10-17,,,205.74,99.336648,{},1630225.0,,1,14.0,Forward,0
387,387,,Toppin,Obi,1998-03-04,,,205.74,99.79024,{},1630167.0,,1,1.0,Forward,0
388,388,,Toscano-Anderson,Juan,1993-04-01,,,198.12,94.80072799999999,{},1629308.0,,1,95.0,Forward,0
389,389,,Towns,Karl-Anthony,1995-11-15,,,213.36,112.490816,{},1626157.0,,1,32.0,Center-Forward,0
390,390,,Tucker,P.J.,1985-05-05,,,195.57999999999998,111.13004,{},200782.0,,1,17.0,Forward,0
391,391,,Turner,Myles,1996-03-24,,,210.82,113.398,{},1626167.0,,1,33.0,Center-Forward,0
392,392,,Valanciunas,Jonas,1992-05-06,,,210.82,120.20188,{},202685.0,,1,17.0,Center,0
393,393,,Vanderbilt,Jarred,1999-04-03,,,203.2,97.068688,{},1629020.0,,1,2.0,Forward,0
394,394,,Vincent,Gabe,1996-06-14,,,187.96,90.7184,{},1629216.0,,1,2.0,Guard,0
395,395,,Vucevic,Nikola,1990-10-24,,,208.28,117.93392,{},202696.0,,1,9.0,Center,0
396,396,,Wade,Dean,1996-11-02,,,205.74,103.418976,{},1629731.0,,1,32.0,Forward-Center,0
397,397,,Wainright,Ish,1994-09-12,,,195.57999999999998,113.398,{},1630688.0,,1,12.0,Forward,0
398,398,,Walker IV,Lonnie,1998-12-14,,,193.04,92.532768,{},1629022.0,,1,4.0,Guard-Forward,0
399,399,,Warren,T.J.,1993-09-05,,,203.2,99.79024,{},203933.0,,1,21.0,Forward,0
400,400,,Washington Jr.,Duane,2000-03-24,,,187.96,89.357624,{},1630613.0,,1,4.0,Guard,0
401,401,,Washington Jr.,TyTy,2001-11-15,,,190.5,88.45044,{},1631102.0,,1,0.0,Guard,0
402,402,,Waters III,Lindy,1997-07-28,,,198.12,95.25431999999999,{},1630322.0,,1,12.0,Forward,0
403,403,,Watson,Peyton,2002-09-11,,,200.66,90.7184,{},1631212.0,,1,8.0,Guard,0
404,404,,Wesley,Blake,2003-03-16,,,193.04,83.91452,{},1631104.0,,1,14.0,Guard,0
405,405,,White,Coby,2000-02-16,,,195.57999999999998,88.45044,{},1629632.0,,1,0.0,Guard,0
406,406,,White,Derrick,1994-07-02,,,193.04,86.18248,{},1628401.0,,1,9.0,Guard,0
407,407,,White,Jack,1997-08-05,,,200.66,102.0582,{},1631298.0,,1,10.0,Forward,0
408,408,,Wieskamp,Joe,1999-08-23,,,198.12,92.98636,{},1630580.0,,1,11.0,Guard-Forward,0
409,409,,Wiggins,Aaron,1999-01-02,,,195.57999999999998,86.18248,{},1630598.0,,1,21.0,Guard,0
410,410,,Wiggins,Andrew,1995-02-23,,,200.66,89.357624,{},203952.0,,1,22.0,Forward,0
411,411,,Wigginton,Lindell,1998-03-28,,,185.42,85.728888,{},1629623.0,,1,28.0,Guard,0
412,412,,Williams,Grant,1998-11-03,,,198.12,107.047712,{},1629684.0,,1,12.0,Forward,0
413,413,,Williams,Jalen,2001-04-14,,,195.57999999999998,95.707912,{},1631114.0,,1,8.0,Guard-Forward,0
414,414,,Williams,Mark,2001-12-16,,,213.36,108.86207999999999,{},1631109.0,,1,5.0,Center,0
415,415,,Williams,Patrick,2001-08-26,,,200.66,97.52228,{},1630172.0,,1,44.0,Forward,0
416,416,,Williams,Ziaire,2001-09-12,,,205.74,83.91452,{},1630533.0,,1,8.0,Forward,0
417,417,,Williams III,Robert,1997-10-17,,,205.74,107.501304,{},1629057.0,,1,44.0,Center-Forward,0
418,418,,Williams Jr.,Vince,2000-08-03,,,193.04,92.98636,{},1631246.0,,1,5.0,Guard,0
419,419,,Williamson,Zion,2000-07-06,,,198.12,128.820128,{},1629627.0,,1,1.0,Forward,0
420,420,,Windler,Dylan,1996-09-22,,,200.66,88.904032,{},1629685.0,,1,9.0,Guard-Forward,0
421,421,,Winslow,Justise,1996-03-26,,,198.12,100.697424,{},1626159.0,,1,26.0,Forward-Guard,0
422,422,,Wiseman,James,2001-03-31,,,213.36,108.86207999999999,{},1630164.0,,1,13.0,Center,0
423,423,,Wood,Christian,1995-09-27,,,205.74,97.068688,{},1626174.0,,1,35.0,Forward,0
424,424,,Wright,Delon,1992-04-26,,,195.57999999999998,83.91452,{},1626153.0,,1,55.0,Guard,0
425,425,,Wright IV,McKinley,1998-10-25,,,180.34,87.089664,{},1630593.0,,1,23.0,Guard,0
426,426,,York,Gabe,1993-08-02,,,190.5,86.18248,{},1628221.0,,1,32.0,Guard,0
427,427,,Young,Thaddeus,1988-06-21,,,203.2,106.59412,{},201152.0,,1,21.0,Forward,0
428,428,,Young,Trae,1998-09-19,,,185.42,74.389088,{},1629027.0,,1,11.0,Guard,0
429,429,,Yurtseven,Omer,1998-06-19,,,210.82,124.7378,{},1630209.0,,1,77.0,Center,0
430,430,,Zeller,Cody,1992-10-05,,,210.82,108.86207999999999,{},203469.0,,1,44.0,Forward-Center,0
431,431,,Zubac,Ivica,1997-03-18,,,213.36,108.86207999999999,{},1627826.0,,1,40.0,Center,0
432,432,,Yamaguchi,Akane,,,Japan,,,{},,,2,,,0
433,433,,Intanon,Ratchanok,,,Thailand,,,{},,,2,,,0
434,434,,Chochuwong,Pornpawee,,,Thailand,,,{},,,2,,,0
435,435,,Ongbamrungphan,Busanan,,,Thailand,,,{},,,2,,,0
436,436,,Marin,Carolina,,,Spain,,,{},,,2,,,0
437,437,,Okuhara,Nozomi,,,Japan,,,{},,,2,,,0
438,438,,Takahashi,Sayaka,,,Japan,,,{},,,2,,,0
439,439,,Li,Michelle,,,Canada,,,{},,,2,,,0
440,440,,Gilmour,Kirsty,,,Scotland,,,{},,,2,,,0
441,441,,Christophersen,Line,,,Denmark,,,{},,,2,,,0
442,442,,Mariska Tunjung,Gregoria,,,Indonesia,,,{},,,2,,,0
443,443,,Blichfeldt,Mia,,,Denmark,,,{},,,2,,,0
444,444,,Zhang,Beiwen,,,U.S.A.,,,{},,,2,,,0
445,445,,Højmark Kjaersfeldt,Line,,,Denmark,,,{},,,2,,,0
446,446,,Wang,Iris,,,U.S.A.,,,{},,,2,,,0
447,447,,Katethong,Supanida,,,Thailand,,,{},,,2,,,0
448,448,,Li,Yvonne,,,Germany,,,{},,,2,,,0
449,449,,Ohori,Aya,,,Japan,,,{},,,2,,,0
450,450,,Yigit,Neslihan,,,Türkiye,,,{},,,2,,,0
451,451,,Nehwal,Saina,,,India,,,{},,,2,,,0
452,452,,Bansod,Malvika,,,India,,,{},,,2,,,0
453,453,,Azurmendi,Clara,,,Spain,,,{},,,2,,,0
454,454,,Kosetskaya,Evgeniya,,,Russia,,,{},,,2,,,0
455,455,,Tan,Lianne,,,Belgium,,,{},,,2,,,0
456,456,,Dawall Jakobsen,Julie,,,Denmark,,,{},,,2,,,0
457,457,,Kuuba,Kristin,,,Estonia,,,{},,,2,,,0
458,458,,Corrales,Beatriz,,,Spain,,,{},,,2,,,0
459,459,,Huet,Léonice,,,France,,,{},,,2,,,0
460,460,,Linh Nguyen,Thuy,,,Vietnam,,,{},,,2,,,0
461,461,,Ulitina,Maria,,,Ukraine,,,{},,,2,,,0
462,462,,Hartawan,Ruselli,,,Indonesia,,,{},,,2,,,0
463,463,,Hoyaux,Yaelle,,,France,,,{},,,2,,,0
464,464,,Batomene,Marie,,,France,,,{},,,2,,,0
465,465,,Repiska,Martina,,,Slovakia,,,{},,,2,,,0
466,466,,Hart,Jordan,,,Wales,,,{},,,2,,,0
467,467,,Polikarpova,Ksenia,,,Israel,,,{},,,2,,,0
468,468,,Švábíková,Tereza,,,Czech Republic,,,{},,,2,,,0
469,469,,Fitriani,Fitriani,,,Indonesia,,,{},,,2,,,0
470,470,,Darragh,Rachael,,,Ireland,,,{},,,2,,,0
471,471,,Schulz,Amalie,,,Denmark,,,{},,,2,,,0
472,472,,Popovska,Hristomira,,,Bulgaria,,,{},,,2,,,0
473,473,,Tomalova,Katerina,,,Czech Republic,,,{},,,2,,,0
474,474,,Cheah,Soniia,,,Malaysia,,,{},,,2,,,0
475,475,,Zetchiri,Linda,,,Bulgaria,,,{},,,2,,,0
476,476,,De Visch Eijbergen,Soraya,,,Netherlands,,,{},,,2,,,0
477,477,,Frost,Kate,,,Ireland,,,{},,,2,,,0
478,478,,Lassaux,Clara,,,Belgium,,,{},,,2,,,0
479,479,,Perminova,Natalia,,,Russia,,,{},,,2,,,0
480,480,,Amalie Andersen,Irina,,,Denmark,,,{},,,2,,,0
481,481,,Jaquet,Sabrina,,,Switzerland,,,{},,,2,,,0
482,482,,Mikhalkova,Anna,,,Ukraine,,,{},,,2,,,0
483,483,,Dabczynska,Wiktoria,,,Poland,,,{},,,2,,,0
484,484,,Fuglsang,Anne,,,Denmark,,,{},,,2,,,0
485,485,,Pajuste,Helis,,,Estonia,,,{},,,2,,,0
486,486,,Wilson,Miranda,,,Germany,,,{},,,2,,,0
487,487,,Zablotskaya,Katsiaryna,,,Israel,,,{},,,2,,,0
488,488,,Alessandra Mainaky,Lyanny,,,Indonesia,,,{},,,2,,,0
489,489,,Hamang,Emilie,,,Norway,,,{},,,2,,,0
490,490,,Zhong,Isabel,,,U.S.A.,,,{},,,2,,,0
491,491,,Foo Kune,Kate,,,Mauritius,,,{},,,2,,,0
492,492,,Mikkela,Airi,,,Finland,,,{},,,2,,,0
493,493,,Spöri,Ann-Kathrin,,,Germany,,,{},,,2,,,0
494,494,,Jiao He,Bing,,,China,,,{},,,2,,,0
495,495,,Birch,Chloe,,,England,,,{},,,2,,,0
496,496,,Deprez,Fabienne,,,Germany,,,{},,,2,,,0
497,497,,Eun Kim,Ga,,,South Korea,,,{},,,2,,,0
498,498,,Hyun Sung,Ji,,,South Korea,,,{},,,2,,,0
499,499,,Min Yeo,Jia,,,Singapore,,,{},,,2,,,0
500,500,,Wei Goh,Jin,,,Malaysia,,,{},,,2,,,0
501,501,,Gonzalez,Marta,,,Spain,,,{},,,2,,,0
502,502,,Yi Cheung,Ngan,,,Hong Kong,,,{},,,2,,,0
503,503,,Jindapol,Nitchaon,,,Thailand,,,{},,,2,,,0
504,504,,Molins,Paula,,,Spain,,,{},,,2,,,0
505,505,,Chaiwan,Phittayaporn,,,Thailand,,,{},,,2,,,0
506,506,,Buranaprasertsuk,Porntip,,,Thailand,,,{},,,2,,,0
507,507,,Yin Yip,Pui,,,Hong Kong,,,{},,,2,,,0
508,508,,Young An,Se,,,South Korea,,,{},,,2,,,0
509,509,,Thet Htar,Thuzar,,,Myanmar,,,{},,,2,,,0
510,510,,Ying Tai,Tzu,,,Taiwan,,,{},,,2,,,0
511,511,,Sindhu Pusarla,V.,,,India,,,{},,,2,,,0
512,512,,Qi,Xuefei,,,France,,,{},,,2,,,0
513,513,,Yan Cai,Yan,,,China,,,{},,,2,,,0
514,514,,Man Zhang,Yi,,,China,,,{},,,2,,,0
515,515,,Li Chiang,Ying,,,Taiwan,,,{},,,2,,,0
516,516,,Fei Chen,Yu,,,China,,,{},,,2,,,0
517,517,,Jin Sim,Yu,,,South Korea,,,{},,,2,,,0
518,518,,Po Pai,Yu,,,Taiwan,,,{},,,2,,,0
519,519,,Han,Yue,,,China,,,{},,,2,,,0
520,520,,Yi Wang,Zhi,,,China,,,{},,,2,,,0
521,521,,Appindangoye,Aaron,1992-02-29,,,183.0,84.8,{},505942.0,,3,,,0
522,522,,Cresswell,Aaron,1989-12-15,,,170.0,66.2,{},155782.0,,3,,,0
523,523,,Doran,Aaron,1991-05-13,,,170.0,73.9,{},162549.0,,3,,,0
524,524,,Galindo,Aaron,1982-05-08,,,183.0,89.8,{},30572.0,,3,,,0
525,525,,Hughes,Aaron,1979-11-08,,,183.0,69.9,{},23780.0,,3,,,0
526,526,,Hunt,Aaron,1986-09-04,,,183.0,73.0,{},27316.0,,3,,,0
527,527,,Kuhl,Aaron,1996-01-03,,,173.0,66.2,{},564793.0,,3,,,0
528,528,,Lennon,Aaron,1987-04-16,,,165.0,63.0,{},30895.0,,3,,,0
529,529,,Lennox,Aaron,1993-02-19,,,190.0,82.1,{},528212.0,,3,,,0
530,530,,Meijers,Aaron,1987-10-28,,,175.0,77.1,{},101042.0,,3,,,0
531,531,,Mokoena,Aaron,1980-11-25,,,183.0,82.1,{},23889.0,,3,,,0
532,532,,Mooy,Aaron,1990-09-15,,,175.0,68.0,{},231592.0,,3,,,0
533,533,,Muirhead,Aaron,1990-08-03,,,188.0,76.2,{},163222.0,,3,,,0
534,534,,Niguez,Aaron,1989-04-26,,,170.0,64.9,{},40719.0,,3,,,0
535,535,,Ramsey,Aaron,1990-12-26,,,178.0,69.9,{},75489.0,,3,,,0
536,536,,Splaine,Aaron,1996-10-13,,,173.0,73.9,{},597948.0,,3,,,0
