id,_Match__id_match,_Match__heure_debut,_Match__heure_fin,_Match__jour,_Match__ville,_Match__liste_equipes_participantes,_Match__score,_Match__arbitre,_Match__lieu,_Match__id_csv,_Match__statistiques_diverses,_Match__duree
15981,15981,,,2013-03-10,,"[190, 187]","[(190, 0), (187, 1)]",,,1223225,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 26}",
15982,15982,,,2013-03-09,,"[202, 196]","[(202, 2), (196, 1)]",,,1223227,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 26}",
15983,15983,,,2013-03-15,,"[208, 189]","[(208, 3), (189, 2)]",,,1223231,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15984,15984,,,2013-03-16,,"[196, 205]","[(196, 2), (205, 0)]",,,1223234,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15985,15985,,,2013-03-16,,"[200, 187]","[(200, 0), (187, 4)]",,,1223236,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15986,15986,,,2013-03-16,,"[193, 202]","[(193, 1), (202, 3)]",,,1223238,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15987,15987,,,2013-03-16,,"[206, 197]","[(206, 0), (197, 2)]",,,1223239,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15988,15988,,,2013-03-17,,"[204, 191]","[(204, 4), (191, 0)]",,,1223240,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15989,15989,,,2013-03-17,,"[198, 195]","[(198, 2), (195, 1)]",,,1223243,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15990,15990,,,2013-03-17,,"[188, 190]","[(188, 0), (190, 3)]",,,1223245,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15991,15991,,,2013-03-17,,"[203, 192]","[(203, 2), (192, 3)]",,,1223246,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 27}",
15992,15992,,,2013-03-30,,"[202, 198]","[(202, 2), (198, 0)]",,,1223249,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
15993,15993,,,2013-03-30,,"[191, 188]","[(191, 1), (188, 2)]",,,1223250,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
15994,15994,,,2013-03-30,,"[195, 206]","[(195, 2), (206, 1)]",,,1223251,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
15995,15995,,,2013-03-30,,"[190, 204]","[(190, 1), (204, 1)]",,,1223253,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
15996,15996,,,2013-03-31,,"[189, 196]","[(189, 2), (196, 2)]",,,1223256,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
15997,15997,,,2013-03-31,,"[187, 208]","[(187, 2), (208, 1)]",,,1223257,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
15998,15998,,,2013-03-31,,"[205, 200]","[(205, 4), (200, 0)]",,,1223259,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
15999,15999,,,2013-03-31,,"[192, 193]","[(192, 4), (193, 1)]",,,1223260,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
16000,16000,,,2013-03-31,,"[197, 203]","[(197, 1), (203, 2)]",,,1223261,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 28}",
16001,16001,,,2013-04-05,,"[198, 206]","[(198, 1), (206, 0)]",,,1223265,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16002,16002,,,2013-04-06,,"[208, 205]","[(208, 1), (205, 1)]",,,1223266,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16003,16003,,,2013-04-06,,"[191, 196]","[(191, 1), (196, 3)]",,,1223269,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16004,16004,,,2013-04-06,,"[190, 189]","[(190, 2), (189, 0)]",,,1223270,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16005,16005,,,2013-04-06,,"[187, 204]","[(187, 3), (204, 0)]",,,1223272,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16006,16006,,,2013-04-07,,"[188, 202]","[(188, 3), (202, 1)]",,,1223275,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16007,16007,,,2013-04-07,,"[192, 197]","[(192, 4), (197, 0)]",,,1223277,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16008,16008,,,2013-04-07,,"[195, 200]","[(195, 1), (200, 0)]",,,1223278,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16009,16009,,,2013-04-07,,"[193, 203]","[(193, 1), (203, 1)]",,,1223279,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 29}",
16010,16010,,,2012-08-24,,"[205, 189]","[(205, 1), (189, 0)]",,,1222686,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16011,16011,,,2012-08-25,,"[195, 208]","[(195, 1), (208, 1)]",,,1222687,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16012,16012,,,2012-08-25,,"[206, 200]","[(206, 2), (200, 4)]",,,1222688,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16013,16013,,,2012-08-26,,"[197, 198]","[(197, 1), (198, 2)]",,,1222689,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16014,16014,,,2012-08-25,,"[192, 204]","[(192, 5), (204, 0)]",,,1222690,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16015,16015,,,2012-08-26,,"[203, 202]","[(203, 0), (202, 0)]",,,1222691,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16016,16016,,,2012-08-26,,"[191, 187]","[(191, 0), (187, 2)]",,,1222692,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16017,16017,,,2012-08-26,,"[193, 190]","[(193, 1), (190, 3)]",,,1222693,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16018,16018,,,2012-08-26,,"[188, 196]","[(188, 1), (196, 3)]",,,1222694,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 3}",
16019,16019,,,2013-04-12,,"[206, 208]","[(206, 0), (208, 2)]",,,1223282,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16020,16020,,,2013-04-13,,"[204, 193]","[(204, 2), (193, 0)]",,,1223286,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16021,16021,,,2013-04-13,,"[197, 188]","[(197, 0), (188, 2)]",,,1223287,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16022,16022,,,2013-04-13,,"[189, 187]","[(189, 3), (187, 3)]",,,1223290,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16023,16023,,,2013-04-13,,"[200, 190]","[(200, 1), (190, 3)]",,,1223292,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16024,16024,,,2013-04-14,,"[203, 195]","[(203, 6), (195, 0)]",,,1223294,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16025,16025,,,2013-04-14,,"[196, 192]","[(196, 2), (192, 3)]",,,1223295,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16026,16026,,,2013-04-14,,"[202, 191]","[(202, 3), (191, 2)]",,,1223297,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16027,16027,,,2013-04-14,,"[205, 198]","[(205, 1), (198, 1)]",,,1223299,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 30}",
16028,16028,,,2013-04-19,,"[192, 202]","[(192, 1), (202, 1)]",,,1223302,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16029,16029,,,2013-04-20,,"[203, 196]","[(203, 1), (196, 3)]",,,1223305,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16030,16030,,,2013-04-20,,"[188, 200]","[(188, 2), (200, 1)]",,,1223306,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16031,16031,,,2013-04-20,,"[197, 205]","[(197, 4), (205, 0)]",,,1223308,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16032,16032,,,2013-04-20,,"[191, 189]","[(191, 2), (189, 1)]",,,1223309,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16033,16033,,,2013-04-21,,"[198, 187]","[(198, 2), (187, 0)]",,,1223312,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16034,16034,,,2013-04-21,,"[195, 204]","[(195, 3), (204, 0)]",,,1223314,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16035,16035,,,2013-04-21,,"[193, 208]","[(193, 1), (208, 3)]",,,1223316,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16036,16036,,,2013-04-21,,"[206, 190]","[(206, 2), (190, 2)]",,,1223318,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 31}",
16037,16037,,,2013-04-26,,"[202, 203]","[(202, 0), (203, 4)]",,,1223321,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16038,16038,,,2013-04-27,,"[200, 206]","[(200, 1), (206, 1)]",,,1223324,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16039,16039,,,2013-04-27,,"[204, 192]","[(204, 0), (192, 2)]",,,1223326,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16040,16040,,,2013-04-27,,"[196, 188]","[(196, 5), (188, 2)]",,,1223328,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16041,16041,,,2013-04-27,,"[189, 205]","[(189, 3), (205, 1)]",,,1223329,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16042,16042,,,2013-04-28,,"[198, 197]","[(198, 6), (197, 0)]",,,1223330,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16043,16043,,,2013-04-28,,"[190, 193]","[(190, 5), (193, 2)]",,,1223331,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16044,16044,,,2013-04-28,,"[187, 191]","[(187, 3), (191, 1)]",,,1223332,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16045,16045,,,2013-04-28,,"[208, 195]","[(208, 1), (195, 2)]",,,1223333,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 32}",
16046,16046,,,2013-05-05,,"[192, 191]","[(192, 5), (191, 0)]",,,1223334,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16047,16047,,,2013-05-05,,"[200, 198]","[(200, 2), (198, 0)]",,,1223335,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16048,16048,,,2013-05-05,,"[196, 193]","[(196, 4), (193, 2)]",,,1223336,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16049,16049,,,2013-05-05,,"[205, 187]","[(205, 3), (187, 2)]",,,1223337,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16050,16050,,,2013-05-05,,"[203, 208]","[(203, 4), (208, 0)]",,,1223338,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16051,16051,,,2013-05-05,,"[206, 188]","[(206, 0), (188, 0)]",,,1223339,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16052,16052,,,2013-05-05,,"[202, 195]","[(202, 2), (195, 4)]",,,1223340,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16053,16053,,,2013-05-05,,"[197, 190]","[(197, 1), (190, 1)]",,,1223341,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16054,16054,,,2013-05-05,,"[204, 189]","[(204, 5), (189, 3)]",,,1223342,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 33}",
16055,16055,,,2013-05-12,,"[189, 202]","[(189, 1), (202, 0)]",,,1223343,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16056,16056,,,2013-05-12,,"[187, 206]","[(187, 0), (206, 1)]",,,1223344,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16057,16057,,,2013-05-12,,"[191, 203]","[(191, 2), (203, 0)]",,,1223345,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16058,16058,,,2013-05-12,,"[208, 200]","[(208, 4), (200, 2)]",,,1223346,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16059,16059,,,2013-05-12,,"[198, 204]","[(198, 1), (204, 0)]",,,1223347,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16060,16060,,,2013-05-12,,"[188, 192]","[(188, 0), (192, 2)]",,,1223348,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16061,16061,,,2013-05-12,,"[190, 196]","[(190, 3), (196, 1)]",,,1223349,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16062,16062,,,2013-05-12,,"[195, 197]","[(195, 3), (197, 0)]",,,1223350,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16063,16063,,,2013-05-12,,"[193, 205]","[(193, 1), (205, 2)]",,,1223351,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 34}",
16064,16064,,,2012-08-31,,"[200, 188]","[(200, 0), (188, 1)]",,,1222696,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16065,16065,,,2012-09-01,,"[189, 191]","[(189, 3), (191, 0)]",,,1222700,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16066,16066,,,2012-09-01,,"[208, 193]","[(208, 0), (193, 4)]",,,1222701,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16067,16067,,,2012-09-01,,"[205, 197]","[(205, 1), (197, 1)]",,,1222703,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16068,16068,,,2012-09-01,,"[204, 195]","[(204, 1), (195, 1)]",,,1222705,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16069,16069,,,2012-09-02,,"[187, 198]","[(187, 1), (198, 0)]",,,1222711,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16070,16070,,,2012-09-02,,"[190, 206]","[(190, 1), (206, 0)]",,,1222714,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16071,16071,,,2012-09-02,,"[196, 203]","[(196, 5), (203, 1)]",,,1222716,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16072,16072,,,2012-09-02,,"[202, 192]","[(202, 2), (192, 2)]",,,1222718,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 4}",
16073,16073,,,2012-09-15,,"[192, 205]","[(192, 2), (205, 0)]",,,1222720,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16074,16074,,,2012-09-15,,"[191, 190]","[(191, 2), (190, 6)]",,,1222722,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16075,16075,,,2012-09-15,,"[202, 200]","[(202, 1), (200, 3)]",,,1222724,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16076,16076,,,2012-09-15,,"[206, 193]","[(206, 2), (193, 2)]",,,1222731,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16077,16077,,,2012-09-15,,"[198, 208]","[(198, 2), (208, 0)]",,,1222732,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16078,16078,,,2012-09-16,,"[197, 204]","[(197, 2), (204, 1)]",,,1222740,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16079,16079,,,2012-09-16,,"[203, 189]","[(203, 4), (189, 0)]",,,1222742,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16080,16080,,,2012-09-16,,"[195, 196]","[(195, 1), (196, 0)]",,,1222743,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16081,16081,,,2012-09-16,,"[188, 187]","[(188, 0), (187, 3)]",,,1222745,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 5}",
16082,16082,,,2012-09-21,,"[189, 195]","[(189, 0), (195, 1)]",,,1222749,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16083,16083,,,2012-09-22,,"[208, 188]","[(208, 1), (188, 2)]",,,1222751,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16084,16084,,,2012-09-22,,"[205, 206]","[(205, 1), (206, 1)]",,,1222753,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16085,16085,,,2012-09-22,,"[193, 191]","[(193, 0), (191, 0)]",,,1222754,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16086,16086,,,2012-09-23,,"[190, 202]","[(190, 1), (202, 0)]",,,1222757,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16087,16087,,,2012-09-23,,"[200, 192]","[(200, 1), (192, 1)]",,,1222758,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16088,16088,,,2012-09-22,,"[187, 197]","[(187, 1), (197, 1)]",,,1222760,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16089,16089,,,2012-09-23,,"[204, 203]","[(204, 2), (203, 1)]",,,1222761,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16090,16090,,,2012-09-23,,"[196, 198]","[(196, 3), (198, 0)]",,,1222763,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 6}",
16091,16091,,,2012-09-29,,"[202, 204]","[(202, 2), (204, 0)]",,,1222765,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16092,16092,,,2012-09-29,,"[198, 193]","[(198, 5), (193, 1)]",,,1222766,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16093,16093,,,2012-09-29,,"[195, 187]","[(195, 1), (187, 2)]",,,1222767,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16094,16094,,,2012-09-29,,"[197, 200]","[(197, 3), (200, 3)]",,,1222770,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16095,16095,,,2012-09-29,,"[192, 190]","[(192, 1), (190, 0)]",,,1222772,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16096,16096,,,2012-09-30,,"[203, 205]","[(203, 3), (205, 3)]",,,1222775,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16097,16097,,,2012-09-30,,"[191, 208]","[(191, 0), (208, 1)]",,,1222777,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16098,16098,,,2012-09-30,,"[188, 189]","[(188, 3), (189, 2)]",,,1222779,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16099,16099,,,2012-09-30,,"[206, 196]","[(206, 0), (196, 6)]",,,1222780,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 7}",
16100,16100,,,2012-10-05,,"[193, 200]","[(193, 1), (200, 1)]",,,1222782,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16101,16101,,,2012-10-06,,"[191, 205]","[(191, 1), (205, 0)]",,,1222784,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16102,16102,,,2012-10-06,,"[208, 197]","[(208, 0), (197, 3)]",,,1222785,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16103,16103,,,2012-10-06,,"[189, 206]","[(189, 3), (206, 0)]",,,1222786,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16104,16104,,,2012-10-07,,"[192, 195]","[(192, 1), (195, 1)]",,,1222788,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16105,16105,,,2012-10-07,,"[196, 204]","[(196, 4), (204, 0)]",,,1222790,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16106,16106,,,2012-10-07,,"[188, 198]","[(188, 2), (198, 2)]",,,1222792,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16107,16107,,,2012-10-06,,"[187, 202]","[(187, 3), (202, 3)]",,,1222795,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16108,16108,,,2012-10-07,,"[190, 203]","[(190, 3), (203, 0)]",,,1222796,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 8}",
16109,16109,,,2012-10-20,,"[197, 192]","[(197, 3), (192, 3)]",,,1222799,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
16110,16110,,,2012-10-20,,"[189, 190]","[(189, 1), (190, 1)]",,,1222801,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
16111,16111,,,2012-10-20,,"[204, 187]","[(204, 0), (187, 3)]",,,1222803,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
16112,16112,,,2012-10-20,,"[196, 191]","[(196, 3), (191, 2)]",,,1222804,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
16113,16113,,,2012-10-20,,"[203, 193]","[(203, 0), (193, 2)]",,,1222805,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
16114,16114,,,2012-10-21,,"[200, 195]","[(200, 1), (195, 2)]",,,1222808,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
16115,16115,,,2012-10-21,,"[205, 208]","[(205, 1), (208, 2)]",,,1222810,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
16116,16116,,,2012-10-21,,"[206, 198]","[(206, 2), (198, 3)]",,,1222813,"{'country_id': 13274, 'league_id': 13274, 'season': '2012/2013', 'stage': 9}",
